title_line
7013872	中文名钛白粉SR-237外文名titanium oxide SR-237氧化钛含量≥93%有机处理有; 钛白粉SR-237是一种采用硫酸法生产的金红石型二氧化钛颜料。 简介钛白粉（英文名称：titanium oxide），主要成分为二氧化钛(TiO2)的白色颜料。学名为二氧化钛（ titanium dioxide），分子式为TiO2是一种多晶化合物，其质点呈规则排列，具有格子构造。钛白粉SR-237是钛白粉的一种型号，是一种采用硫酸法生产并经氧化锆与氧化铝无机表面处理，用特殊有机处理剂进行表面改性，具有蓝相高、易分散、高耐候性、高遮盖力、低吸油量、良好体系相容性、优异加工流变性等特性，是一种偏油性的、高品质的钛白粉。参数及应用钛白粉SR-237的产品参数如下：TiO2含量：93%，比重（g/cm）：4.0，pH值：7.0～8.5，平均粒度（μm）：0.29，吸油值（g/100g）：～20，色光：白色钛白粉SR-237的平均粒子大小接近于钛白粉理论最佳粒径，小粒径的TiO2比大粒径更能有效的散射蓝光，因此具有更蓝的底相和优良的白度。钛白粉SR-237特殊的无机表面处理和有机表面处理减少了TiO2粒子之间的接触，使其在应用过程中表现出优秀的分散性，因而润湿性好，易研磨，并且锆包膜处理工艺的使用，提高了其耐候性和耐热性，化学性能非常稳定，而特殊的有机表面处理，非常适合于非极性体系和油性体系，因而在应用中表现出良好的体系相容性。钛白粉SR-237的低吸油量，使钛白粉在塑料的应用过程中保持良好的体系相容性。钛白粉SR-237可广泛用于聚烯烃、PVC、ABS、PS等色母粒、型材、板材、管材中，也可用于制皮革色浆、油性涂料等。钛白粉相关介绍基本性质：钛白粉（英文名称：titanium oxide），主要成分为二氧化钛(TiO2)的白色颜料。学名为二氧化钛（ titanium dioxide），分子式为TiO2是一种多晶化合物，其质点呈规则排列，具有格子构造。钛白粉(二氧化钛)化学性质稳定，在一般情况下与大部分物质不发生反应。在自然界中二氧化钛有三种结晶：板钛型、锐钛和金红石型。板钛型是不稳定的晶型，无工业利用价值，锐钛型(Anatase)简称A型，和金红石型(Rutile)简称R型，都具有稳定的晶格，是重要的白色颜料和瓷器釉料，与其他白色颜料比较有优越的白度、着色力、遮盖力、耐候性、耐热性、和化学稳定性，特别是没有毒性。制备：钛白粉制造方法有两种：硫酸法(Sulphate Process)和氯化法(Chloride Process)。其中56%为氯化法产品，这种产品的70%以上又产自美国杜邦等钛白粉大厂，其他国家包括中国的钛白粉工厂仍以硫酸法为主。硫酸法将钛铁粉与浓硫酸进行酸解反应生产硫酸氧钛，经水解生成偏钛酸，再经煅烧、粉碎即得到钛白粉产品。此法可生产锐钛型和金红石型钛白粉。硫酸法的优点是能以价低易得的钛铁矿与硫酸为原料，技术较成熟，设备简单，防腐蚀材料易解决。其缺点是流程长，只能以间歇操作为主，湿法操作，硫酸、水消耗高，废物及副产物多，对环境污染大。氯化法氯化法是用含钛的原料，以氯化高钛渣、或人造金红石、或天然金红石等与氯气反应生成四氯化钛，经精馏提纯，然后再进行气相氧化；在速冷后，经过气固分离得到TiO2。该TiO2因吸附一定量的氯，需进行加热或蒸气处理将其移走。该工艺简单，但在1000℃或更高条件氯化，有许多化学工程问题如氯、氯氧化物、四氯化钛的高腐蚀需要解决，再加上所用的原料特殊，较之硫酸法成本高。氯化法生产为连续生产，生产装置操作的弹性不大，开停车及生产负荷不易调整，但其连续工艺生产，过程简单，工艺控制点少，产品质量易于达到最优的控制。再加上没有转窑煅烧工艺形成的烧结，其TiO2原级粒子易于解聚，所以在表观上人们习惯认为氯化法钛白粉产品的质量更优异。氯化法优点是流程短，生产能力易扩大，连续自动化程度高，能耗相对低，“三废”少，能得到优质产品。其缺点是投资大，设备结构复杂，对材料要求高，要耐高温、耐腐蚀，装置难以维修，研究开发难度大。应用钛白粉被认为是目前世界上性能最好的一种白色颜料，广泛应用于涂料、塑料、造纸、印刷油墨、化纤、橡胶、化妆品等工业。钛白粉广泛用于各类结构表面涂料、纸张涂层和填料、塑料及弹性体，其它用途还包括陶瓷、玻璃、催化剂、涂布织物、印刷油墨、屋顶铺粒和焊剂。据统计，2006年全球二氧化钛需求达460万吨，其中涂料行业占58%、塑料行业占23%、造纸10%、其他9%。。涂料行业是钛白粉的最大用户，特别是金红石型钛白粉，大部分被涂料工业所消耗。用钛白粉制造的涂料，色彩鲜艳，遮盖力高，着色力强，用量省，品种多，对介质的稳定性可起到保护作用，并能增强漆膜的机械强度和附着力，防止裂纹，防止紫外线和水分透过，延长漆膜寿命。塑料行业是第二大用户，在塑料中加入钛白粉，可以提高塑料制品的耐热性、耐光性、耐候性，使塑料制品的物理化学性能得到改善，增强制品的机械强度，延长使用寿命。造纸行业是钛白粉第三大用户，作为纸张填料，主要用在高级纸张和薄型纸张中。在纸张中加入钛白粉，可使纸张具有较好的白度，光泽好，强度高，薄而光滑，印刷时不穿透，质量轻。造纸用钛白粉一般使用未经表面处理的锐钛型钛白粉，可以起到荧光增白剂的作用，增加纸张的白度。但层压纸要求使用经过表面处理的金红石型钛白粉，以满足耐光、耐热的要求。钛白粉还是高级油墨中不可缺少的白色颜料。含有钛白粉的油墨耐久不变色，表面润湿性好，易于分散。油墨行业所用的钛白粉有金红石型，也有锐钛型。纺织和化学纤维行业是钛白粉的另一个重要应用领域。化纤用钛白粉主要作为消光剂。由于锐钛型比金红型软，一般使用锐钛型。化纤用钛白粉一般不需表面处理，但某些特殊品种为了降低二氧化钛的光化学作用，避免纤维在二氧化钛光催化的作用下降解，需进行表面处理。搪瓷行业是钛白粉的一个重要应用领域，搪瓷级钛白粉具有纯度高、白度好、颜色鲜、粒径均匀、很强的折射率和较高消色力，具有很强的乳浊度和不透明性，使涂搪后涂层薄、光滑和耐酸性强，在搪瓷制造工艺中能与其他材料混合均匀、不结块、易于熔制等优点。陶瓷行业也是钛白粉的重要应用领域，陶瓷级钛白粉具有纯度高、粒度均匀、折射率高，有优良的耐高温性，在1200度高温条件下保持1小时不变灰的特性。不透明度高、涂层薄、重量轻，广泛应用于陶瓷、建筑、装饰等材料。钛白粉在橡胶行业中既作为着色剂，又具有补强、防老化、填充作用。在白色和彩色橡胶制品中加入钛白粉，在日光照射下，耐日晒，不开裂、不变色，伸展率大及耐酸碱。橡胶用钛白粉，主要用于汽车轮胎以及胶鞋、橡胶地板、手套、运动器材等，一般以锐钛型为主。但用于汽车轮胎生产量，常加入一定量的金红石型产品，以增强抗臭氧和抗紫外线能力。钛白粉在化妆品中应用也日趋广泛。由于钛白粉无毒，远比铅白优越，各种香粉几乎都用钛白粉来代替铅白和锌白。香粉中只须加入5%-8%的钛白粉就可以得到永久白色，使香料更滑腻，有附着力、吸收力和遮盖力。在水粉和冷霜中钛白粉可减弱油腻及透明的感觉。其他各种香料、防晒霜、皂片、白色香皂和牙膏中也可用钛白粉。一、化妆品级二氧化钛分为油性和水性钛白粉。由于它化学性质稳定，折射率高、不透明度高、遮盖力高、白度好、且无毒害，被广泛应用于化妆品领域，起美容美白的功效。 钛白粉SR-237	7
15073608	英文名称Apartamento Fonseca房间数量2; Apartamento Fonseca位于里约热内卢。 简介Apartamento Fonseca位于里约热内卢。酒店提供免费wifi。如果您有特殊要求，酒店还提供机场等接车服务。Apartamento Fonseca酒店还会提供一项住宿的免费政策:不接待儿童酒店地址Rua Hilário de Gouveia, 16/401, 科帕卡巴纳, 里约热内卢, CEP 22030-001, 巴西设施与服务无烟客房、携带宠物、儿童加床、语言相关条款入住时间16:00-21:00时退房时间07:00-11:00时预订取消/预付政策取消和预付款政策根据各种公寓类型而有所不同。选择上述公寓时，请参阅公寓条款。儿童和加床酒店不接待儿童入住。最多容纳：0张加床。宠物不允许携带宠物.仅接受现金酒店仅接受客人使用现金支付。 Apartamento Fonseca	1
3832549	中文名老化系数外文名aging coefficient应用反映材料发生老化的程度; 老化系数，即材料老化后的性能的变化率，反映材料发生老化的程度。老化系数的计算通常采用老化后材料的性能指标与老化前材料性能指标的比值来得到。 定义老化系数，即材料老化后的性能的变化率，反映材料发生老化的程度。老化，指某些材料如高分子材料在加工、贮存和使用过程中，由于受内外因素的综合作用，使性能逐渐变坏，以致最后丧失使用价值的现象。老化系数的种类高分子材料的性能变化，其原因多种多样，从而在评定高分子材料老化性能的指标有很多种，如脆性、断裂伸长率、冲击强度、分子量、熔融指数、扯断强度、抗张积、定伸强度等，故对不同的性能指标，便存在相应的老化系数。因此，在计算老化系数时，需要明确所求的是什么老化系数。老化系数的计算老化系数的计算通常采用老化后材料的性能指标与老化前材料性能指标的比值来得到。如对最常见的橡胶抗张积计老化系数，其计算变为：老化系数=老化后的（拉伸强度×扯断伸长率）/老化前（拉伸强度×扯断伸长率）× 100% 老化系数	5
1624408	中文名忍者诅咒游戏类型益智小游戏　游戏大小7713K操作指南鼠标操作; 《忍者诅咒》是一款益智类游戏，游戏的大小为7713K。 游戏简介游戏的主人公是忍者，他在一个相对封闭的空间里，不小心触动了机关，来到了另一个场所，卷入了一场纷争中。怎样才能逃出这个困境呢？请你来帮助他吧！操作指南鼠标操作。 忍者诅咒	3
1336670	 帘线胶也被称作连线胶，尼龙线胶。帘线胶与钢丝胶的来源是一样的，同样是通过加工轮胎厂的帘布边角料所得到。只不过钢丝胶是通过加工钢丝帘布得到，而帘线胶是通过加工尼龙帘布得到。 帘线胶尼龙帘布通过：压延 原材料帘线穿过压延机并且帘线的两面都挂上一层较薄的胶料，最后的成品称为“帘布”。原材料帘线主要为尼龙和聚酯两种。帘布裁断 在这个工序里，帘布将被裁断成适用的宽度并接好接头。帘布的宽度和角度的变化主要取决于轮胎的规格以及轮胎结构设计的要求。通过这两个工序就得到了尼龙线帘，这种尼龙线帘的边角料由轮胎厂通过招标的方式承包给加工户。帘线胶加工帘线胶在加工环节需要适宜的温度来加热（适宜的温度是指在加热过程中不改变橡胶的性能），然后由工人操作特制的机器把橡胶与尼龙线分离，尼龙线会流通到尼龙颗粒厂，帘线胶会被橡胶制品厂采购。帘线胶的用途帘线胶同样作为天然的替代品而广受橡胶制品厂的欢迎，帘线胶在拉力、强度等方面均次于钢丝胶，所以价钱相对而言也比较低。廉价的帘线胶可以降低企业的成本，在为企业提升市场竞争力的同时也给企业创造了可观的盈利。 帘线胶	7
451473	中文名泰安市岱岳区北集坡镇第一中学简称北集坡一中校训以人育人、和谐发展创办时间1989年类别中学所属地区山东省泰安市; 北集坡镇第一中学地处巍巍泰山南麓，泰安母亲河汶水河畔，于1989年9月建成并投入使用，面积31488m。现有教职工73人，教学班24个，在校生1170人，学生来源于周边19个行政村。 学校简介学校1997年创建为市级规范化学校，先后被评为市德育教育先进单位、市教书育人先进单位、市教学示范学校、市文明单位、市校园文化建设AAA级单位、省艺术教育示范学校等。建校以来，该校坚持“德育为首、育人为本”的宗旨，把德育工作渗透到教学管理和各项活动中，对各段学生适时进行“习惯养成教育”、“诚信教育” ，对师生的德育教育管理和德育教育成效显著。学校还十分重视育人环境建设，努力营造整洁、亮丽的校园学习环境，按照“美化、净化、亮化”的总体要求，学校进行了校园环境建设和整治；对教学楼进行美化，在教学楼各层走廊的墙面上，布置精致的名言警句以及班风班训和心理健康等知识标语，使师生随时随地都能受到感染和熏陶，成了学校一道亮丽的风景线。全体教师员工敬业爱岗、拼搏奉献，培养和造就了一大批师德高尚、业务精良的教师队伍，该校现有市级优秀教师3人，区级优秀教师30人，市级学科带头人1人，市级骨干教师5人，区级教学能手6人，教研成果显著，省市区级以上论文获奖60多人次。学校积极进行课改研究，实行教学科研一体化，以课题研究为平台促进教师的专业发展，开展“研究性学习”、《小组合作学习的实效性研究》---改变学生学的方式、《三步一体教学模式的研究》---改变教师教的方式等实验，取得了较大成就，促进了学生、教师及学校的发展。近年来，在各级领导的正确领导下，在各部门、各单位的大力支持帮助下，该校的教育教学环境和条件得到了很大改善：2009年春进行了校园绿化工程；2010年购置了8台热水机；2011年进行了仪器更新工程和教学信息化工程,19个教学班实现了班班通，为58名专任教师配备了笔记本电脑；进行了综合楼加固工程、实验楼电改工程、屋面防水工程以及楼内粉饰工程，为师生营造了整洁亮丽的学习和生活环境。今年，高新区投入了320万元为该校新建2260M2的教学楼，工程正在建设中；计划明年将拆除原教学楼重建，后年建设综合楼和田径运动场，到2014年，学校面貌将焕然一新，达到省级规范化学校标准。该校坚持“育人为本，全面提高学生素质”的办学理念，以“树名师、创名校、育英才”为长期发展目标，狠抓教育质量，凸显个性发展，近几年先后获得市级文明单位、市级校园文化建设AAA级单位、市级普通话示范校、市级教学创新学校、山东省艺术教育示范学校等称号。近两年该校重点高中录取率在全市同级中学中名列前茅，学生的发展潜力得到泰安一中、英雄山中学等名校的充分肯定。我们以创建幸福教育示范校为抓手，以提高教育质量为终极追求，让学生快乐成长，让教师爱生乐业。不断强化提高教育教学质量的有效措施：找差距，从学习中提高境界，从教学科研中改变观念，转变教与学的方式；求突破，向管理要效益，采取“精细化管理，指标化推进”的管理方式，做到一岗双责；改革学校运行机制，实行级部管理责任制，探讨教学管理的低重心，提高管理的效能；创特色，该校立足于实际，从“文明班级”创建和“低重心教学”两个方面创特色。倡树先进的教育理念，形成深厚的学校文化。靠特色吸引学生，培养名师。我们坚信“用心就能做好，坚持才能做成”，我们将再接再厉，不断提升学校的办学质量和水平。理念特色学校坚持“以人为本，全面提高学生素质”的管理理念 ，以“树名师，创名校”为长期发展目标，教学管理制度与时俱进，操作性、时效性强，形成了“以人为本、敬德修业、以法治校、科研兴校”的办学特色。校训：“以人育人、和谐发展”校风：“求真务实、开拓创新”教风：“博学敬业、合作创新”学风：“诚信修身、刻苦自强”学校认真贯彻生素质教育会议精神，认真执行《山东省中小学管理基本规范》，开全课程，开足课时；积极落实“阳光体育”，丰富学生课外活动；办学条件进一步优化；学校各种功能是基本齐全，教育网贯通，有多媒体教室及电子备课室，远程教育资源得到充分使用；全面实施素质教育，为高中输送了大量高素质的生源。在各级党委政府和教育主管部门的正确领导下，经过全校教师的辛勤耕耘和无私奉献，学校正以优美的育人环境、优秀的教师队伍、优良的教育质量跻身于优秀中学的行列。在教育改革的大潮中，学校正紧跟时代发展步伐，抢抓机遇，为把学校建成省内一流学校而努力奋斗。素质教育是学校育人的根本目标，环境素质是现代社会对每个人基本素质的普遍要求。绿色学校的教师和学生应懂得有关人口、资源、环境等方面的基本国策，提高对环境教育的认识，在保护环境行动中以身作则，起模范带头作用，改善学校、家庭，社区的环境，并作好宣传工作，为实现社会和环境的可持续发展贡献力量。“如何打造学生喜欢的课堂“校园文化建设要符合学生的年龄特点。学校十分重视育人环境建设，努力营造亮丽、整洁、符合青少年年龄特点的校园学习、生活环境，按照“美化、净化、亮化”的总体要求，学校将不断加大校园环境建设的力度，对校园进行科学合理的绿化；对教学楼进行美化，在教学楼各层走廊的墙面上，布置精致的名言警句；进行校园路面的硬化，建设校园文化墙。使各种宣传版面图文并茂，引人入胜，学生百看不厌。我们十分重视校园每一个细节的教育作用，充分利用校园卫生区指示牌，进行规范、文明、绿色等方面的教育，使校园的花草树木、墙壁板报都能吐露师生的心声，使师生随时随地受到感染和熏陶，从而提升学校的文化品位和育人功能。总之，“办学生喜欢的学校”是我们的目标和追求，我们将一如既往地提升观念，强化措施，使学生能喜欢学校、喜欢老师、喜欢学习，真正做到“以人育人、和谐发展”。 泰安市岱岳区北集坡镇第一中学	4
18813582	外文名John-Paul Holecka职业导演代表作品《大脚野人》，《狙击风暴》合作人物Philip Spink; John-Paul Holecka是一名导演，代表作品有《大脚野人》、《狙击风暴》等。 电影作品上映时间剧名扮演角色导演主演担任职务1998大脚野人Philip SpinkRobert Burke，Trevor Jones副导演/助理导演1995狙击风暴David Wyles迈克尔·马德森，珍妮佛·提莉副导演/助理导演1994白狼勇士肯·欧林斯科特·贝尔斯托，阿尔弗雷德·莫里纳副导演/助理导演1994鲸鱼音乐理查德·刘易斯莫里·柴金，Cynthia Preston副导演/助理导演1994小妇人吉莉安·阿姆斯特朗薇诺娜·瑞德，克莱尔·丹妮斯副导演/助理导演1993蓝色北冰洋彼得·马斯特森鲁特格尔·哈尔，迪伦·沃尔什副导演/助理导演人物关系合作关系人物名称合作作品合作两次以上的影人Pete Whyte合作作品(4)：《大脚野人》，《狙击风暴》，《小妇人》，《鲸鱼音乐》James Brebner合作作品(3)：《蓝色北冰洋》，《小妇人》，《白狼勇士》Glen W. Pearson合作作品(2)：《蓝色北冰洋》，《白狼勇士》George Blondheim合作作品(2)：《狙击风暴》，《鲸鱼音乐》James Marshall合作作品(2)：《蓝色北冰洋》，《白狼勇士》Colleen Nystedt合作作品(2)：《大脚野人》，《蓝色北冰洋》Trish Keating合作作品(2)：《蓝色北冰洋》，《白狼勇士》Janne Mortil合作作品(2)：《小妇人》，《鲸鱼音乐》 John-Paul Holecka	0
15093813	《工程地质计算机应用》是水利部水利水电规划设计总院主办的一本内部技术学术交流刊物。 会议介绍“全国工程勘察信息化学术研讨会－全国第五次水利水电工程地质计算机应用技术交流会暨第三届工程地质计算机应用技术协作网网员大会”于2007年11月20日在中国地质大学（武汉）隆重召开，会议报到正式代表106人。大会开幕式由会议组委会主任中国地质大学（武汉）吴冲龙教授主持。中国地质大学（武汉）张锦高校长致欢迎词，水利部水利水电规划设计总院董安建副院长致开幕词，中国地质大学（武汉）唐辉明副校长代表中国地质学会工程地质专业委员会致辞，中国地质大学（北京）陈建平教授代表中国地质学会数学地质与地学信息专业委员会致辞，河海大学科学研究院吴继敏院长致辞，水利部水利水电规划设计总院韦港高工代表工程地质计算机应用技术协作网致辞。中国工程院张勇传院士、长江水利委员会陈德基国勘大师、中国水电顾问集团成都勘测设计研究院宋胜武副院长、长江水利委员会设计院杨启贵总工程师、湖北省水利水电勘测设计院李瑞清副院长等专家领导在主席台就座。开幕式后的大会报告由吴继敏、韦港、陈雷（北京市勘察设计研究院总工程师）、刘刚（中国地质大学（武汉）教授）等人主持。大会闭幕由韦港作会议总结发言，总结认为本次会议十分成功，一是会议规格高，高层领导和业界太斗出席会议；二是学术水平和技术水平高，代表了当前国内工程勘察界IT应用和地学信息化的最高水平；三是与会代表来源广泛，全国工程勘察界、企业界和科研高校的专家学者技术人员以及博士硕士等百余人欢聚一堂，广泛交流，意义深远。 工程地质计算机应用	5
15146547	中文名上海莫泰168连锁酒店（外高桥店）开业时间2006年 装修时间2006年商业区浦东外高桥地区 行政区浦东新区地址上海浦东新区花山路1209号; 酒店简介上海莫泰168连锁酒店（外高桥店）位于上海浦东外高桥保税区2号门对面。（杨高北路与花山路的交汇口）。上海莫泰168连锁酒店（外高桥店）门前轻轨6号线年底通车，（距浦东机场、国际会议中心20分钟车程）交通便捷。 欢迎入住上海莫泰168连锁酒店（外高桥店）！ 上海莫泰168连锁酒店（外高桥店）	1
23583657	中文名倪景兰出生日期1919年逝世日期1947年籍贯山东省苍山县; 倪景兰（1914年-1947年），男，山东省苍山县人。生前为鲁南行署兵工厂管理员，1947年在泰安牺牲。 人物生平生前为鲁南行署兵工厂管理员。牺牲情况1947年在泰安牺牲。 倪景兰	0
19707354	歌曲My Own Country语言英语发行日期2000-01-25歌手Pennywise所属专辑Loose Change (Original Motion Picture Soundtrack); My Own Country - Pennywisefools run the government sick foreign policytheir words sound valiant but their hands are greenunending quest for power taxes that make us slavesdon't believe a word of it ignore the fucked up things they sayi'm gonna make it on my own dictator on a thronemake my own philosophy US of mea citizen who's really pissed united anarchistsgive me death or liberty i am my own countryunited states confederate of meold whigs in parliament play bedrom politicssalacious stories make them look obscenespin on your nemesis fill up the news todaydon't believe a word of it not all the fucked up things they saycuz i'm gonna make it on my own dictator on a thronemake my own philosophy US of mea citizen who's really pissed united anarchistsgive me death or liberty i am my own countryunited states confederate of meits all meno secret police My Own Country	5
22193458	简介施图拉茨，是一名斯洛文尼亚职业足球运动员，司职中场。现在效力于意大利足球乙级联赛的威尼斯足球俱乐部。 施图拉茨	0
6421939	中文名称狮子神村行政区类别村地理位置盂县东部人口310人耕地1500亩; 狮子神村位于盂县东部，紧邻河北省平山县，是省煤炭外运重要出口之一，交通比较便利，全村现有户数131户，人口310人，有耕地1500亩，狮子神村主要经济作物是玉米、红薯等；特产有黄芩、柴胡、核桃、花椒等。 基础设施近年来，我村大力加强基础设施建设，先后完成了村通硬化路工程，投资15万元修建了大型旱井解决村民的吃水问题，投资20万元建设村民文化广场，群众的生产生活质量极大提高。狮子神山西峪和谐生态园现已开工修建，预计于2013年完工，整个工程包括园林绿化工程、土建工程、体育健身器材、电力设施等设施共投资一亿元。全园占地6700亩。是一座集旅游、休闲、农产品经营、农家乐于一体的综合服务场所。狮子神山西峪和谐生态园作为我乡2011年的重点工程，在全乡建设中占有重要位置，是全乡人民共同关注的一项重点工程。合作社筑起村民致富路施底肥、旋耕土地、栽植红薯苗……连日来，按照合作社的总体生产计划，盂县仙人乡狮子神村的村民各司其职，陆续忙碌起来。算一算，贞祥种植专业合作社引领狮子神村的农事生产已是第8个年头，为啥能得到大伙儿如此依赖？村民道出了原因：“有合作社牵头，省心省钱又高效。大伙儿当然乐意跟着干。”狮子神村是盂县一个偏远的小山村，种植庄稼是当地农民的重要收入来源。在贞祥合作社成立之前，村民耕种大都各自为政，每年种什么怎么种、买多少种子化肥，事事都得自己操心。自2007年合作社成立以来，120余位村民陆续带着土地入社成为社员，村里约六成耕地总计520亩纳入合作社麾下，实现了分散经营向规模化经营的转变。如今，在贞祥合作社的引导下，狮子神村的500余亩耕地由贞祥合作社统一规划生产，统一规模化、机械化种植，所有产品全部统一品牌、包装和销售，既降低了农业生产成本，又提高了劳动生产效率。合作社理事长武正祥介绍说，与分散经营相比，种植成本节省一半，社员收益提高三成，2013年人均纯收入约7000元。 狮子神村	1
19210108	中文名武汉公交353路汽车公司公交第三营运公司起点站首末车06:00-21:00终点站首末车06:25-21:25公交车站共23站; 武汉公交353路是一条隶属于公交第三营运公司的公交路线。 运营时间起点站首末车06:00-21:00终点站首末车06:25-21:25途经站点1花园中路地铁常青花园站2花园中路公园环路口站3学府南路花园菜场站4学府南路康居二路站5学府南路花园二十七小区站6康居一路香樟一路站7马城南路园博园东侧门站8金南一路园博园东侧门站9金南一路卧龙丽景湾站10金山大道会议中心站11金山大道园博园北门站12金山大道万科银桥站13环湖东路金银湖路口站14金银湖东一路中段站15金银湖东一路金银湖南三街站16金银湖南三街金银湖东二路站17金银湖南三街环湖东路站18金银湖东三路金银湖南街站19金银湖南街金银湖东二路站20金银湖南街金银湖路口站21金银湖路翠堤春晓站22古田二路园博园西门站23城华路华润翡翠城站24城华路紫润明园站25城华路雪莲路站26园博园西路园博 武汉公交353路	2
17015037	中文名许建营国籍中国毕业院校华东师范大学代表作品《烟草工艺与调香》; 许建营，男，理学硕士（华东师范大学），上海应用技术学院香料香精技术工程学院讲师。 许建营，男，理学硕士（华东师范大学），上海应用技术学院香料香精技术工程学院讲师。上海市烟草学会理事。2007年主编《烟草工艺与调香》课程。主要研究方向：烟用香精香料的调配工艺技术开发。开设的课程：食品香精调配基础，食品调香技术，烟草工艺与调香。 许建营	0
2345966	中文名作艺拼音zuò yì释义旧时谓艺人演出注音ㄗㄨㄛˋ ㄧˋ出处《龙须沟》; 作艺，读音是zuò yì，汉语词语，意思是谓艺人演出。出自《龙须沟》。 解释旧时谓艺人演出。出处老舍 《龙须沟》第一幕：“想当初，我在城里头作艺，不肯低三下四的伺候有势力的人，教人家打了一顿。”　　　　 作艺	5
8184152	中文名雷文彬别名雷文兵出生地四川内江毕业院校四川美术学院; 雷文彬（1948.11~ ）又名雷文兵。四川内江人。1977年毕业于四川美术学院中国画系，1985年毕业于西川美术学院中国画系，1985年在四川美院山水画研究生班进修一年。 生平简介雷文彬（1948.11~　）又名雷文兵。四川内江人。1977年毕业于四川美术学院中国画系，1985年毕业于西川美术学院中国画系，1985年在四川美院山水画研究生班进修一年。擅长中国画、年画。内江市艺术馆副馆长，副研究馆员。中国美术家协会会员、四川省美术家协会理事、四川省工艺美术学会理事，四川省教育厅高等院校高级职称评委、四川省民间美术研究会理事、内江市美协副副主席。获得成就西华大学艺术学院教授。内江书画院画师、政协内江市委书画院画师。擅作品多次参加国内外展览并获奖。《敬爱的元帅》（合作）获第六届全国美展金牌、第三届全国年画展一等奖，由中国美术馆收藏。《小燕子飞呀飞》在四川省首届优秀文艺作品评选中获优秀作品奖，《我爱大兵》参加第七届全国美展，获四川省第二届艺术、文化馆干部作品展优秀作品奖，《中华好儿女——雷锋》获建党70周年四川美术作品展优秀作品奖，《读书图》在加拿大国籍水墨大赛获佳作奖，《山水》参加第二届海内外中国书画大赛暨精品展获优胜奖，《风景这边独好》在’93全国群星美术大展中获优秀奖。获得荣誉雷锋》获第五届全国年画展三等奖；《敬爱的小平同志》入选第八届全国美展优秀作品展；《我爱大兵》入选第七届全国美展，中国美术馆有收藏。作品和传略载入《中国新文艺大系》、《中国当代美术家人名录》、《中国民间名人录》、《中国当代艺术界名人录》等。 雷文彬	0
6362121	中文名逛逛趣对象女性隶属上海新唐网络传播有限公司释义导购平台; 逛逛趣是年轻、美丽、时尚的新型女性导购平台，是上海新唐网络传播有限公司旗下规模最大，最具影响力的网站。 逛逛趣简介在逛逛趣的体验就如同逛精品小街一样，迅速发现自己所喜欢，收藏自己所爱，淘到美丽精品。好看的商品和优等的质量一直都是稀缺资源，当女生面对淘宝里琳琅满目、鱼龙混杂的商品无从下手时，逛逛趣的诞生解决了女生们的烦恼。逛逛趣集合了淘宝里优质精美的女性商品：衣服、裤子、鞋子、包包、配饰、美妆、家居。经过时尚编辑的精心筛选，瞄准了当季的流行元素和快时尚节拍，将精品推荐分享到逛逛趣上，无数美丽的单品汇聚成一条精品小街。发现喜欢，淘到美丽。挑好看，和闺蜜一起逛逛趣！逛逛趣社区论坛淘到了美丽，到逛逛趣社区论坛分享，和大家一起晒衣服、秀鞋子、拼美妆、炫配饰、败包包！分享购物经验，交流美丽心得，话心情，晒爱物。逛逛趣专注女性！逛逛趣团队逛逛趣团队是由一群来自微软、19楼、时尚杂志界以及出版界的懂时尚、懂生活、热爱互联网、赋有激情的年轻人组成。经过团队长达半年的精心打磨，她诞生于2012年1月9日。借鉴美国pinterest的展现方式设计UI，瀑布流图片界面，清新简洁，在逛逛趣上发现喜欢，淘到美丽，与闺蜜一起体验逛精品的乐趣！ 逛逛趣	3
2389264	中文名大宝积经不动如来会作者唐菩提留志性质宗教类别佛教; 《大宝积经不动如来会》二卷，唐菩提留志译。它是《大宝积经》四十九会中的第六会，收于大部经中第十九、二十卷，是全经中叙说不动如来的因行果地及其净土往生因缘的一会。 《大宝积经不动如来会》二卷，唐菩提留志译。它是《大宝积经》四十九会中的第六会，收于大部经中第十九、二十卷，是全经中叙说不动如来的因行果地及其净土往生因缘的一会。此会汉文异译本有后汉支娄迦谶译的《阿閦佛国经》二卷（今存），东晋支道根译的《阿閦佛刹诸菩萨学成品经》二卷（今佚）。藏文中也有译本。此会的内容共分六品：一、《授记庄严品》，叙述佛在耆阇崛山，舍利弗向佛请问往昔菩萨发趣菩提的精进愿行功德庄严。佛为宣说往昔东方妙喜世界不动比丘在广目如来处所发的种种弘誓愿心，精进无比，得蒙授记乃至成佛，成就不可思议无量功德。二、《佛刹功德庄严品》，佛又宣说不动如来所成就的佛刹种种殊胜功德庄严。三、《声闻众品》，续说不动佛刹的声闻圣众无量无数。四、《菩萨众品》，续说不动佛刹的菩萨无量无数，出家者多，在家者少及所有殊胜功德乃至魔不扰害。五、《涅盘功德庄严品》，续说不动如来入般涅盘所作的佛事，和佛法住世的时劫。六、《往生因缘品》，续说往生彼佛刹土的种种善行因缘等。此会阐述东方不动如来的宏誓愿行以及所成就的妙喜世界功德庄严和众生往生因缘的思想，和本经第五会所述西方无量寿如来的因行果地与往生因缘故事遥相对待，同为阐说他方净土往生思想的主要经典。但在中国妙喜净土法门的弘传，未能像极乐净土思想的广盛。 大宝积经不动如来会	5
